learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead,splits
1000.0,0.015625,3.191720073421796E-11,1000.0,72.8,51.40314485972124,6.206896551724142,42.127659574468076,1000.0,7896.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
2000.0,0.015625,3.191720073421796E-11,2000.0,53.800000000000004,21.699560195581622,-144.44444444444449,30.94170403587444,2000.0,8296.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
3000.0,0.015625,3.191720073421796E-11,3000.0,77.4,50.90830496803609,1.7391304347826104,46.57210401891254,3000.0,11984.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0,3.0
4000.0,0.015625,3.191720073421796E-11,4000.0,87.5,68.68549211375434,25.14970059880241,56.59722222222223,4000.0,19032.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0,4.0
5000.0,0.015625,3.191720073421796E-11,5000.0,87.5,75.03614765819094,22.83950617283952,70.09569377990431,5000.0,24128.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0,4.0
6000.0,0.015625,3.191720073421796E-11,6000.0,79.0,46.37248142189537,16.666666666666682,12.50000000000001,6000.0,35992.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0,5.0
7000.0,0.015625,3.191720073421796E-11,7000.0,61.199999999999996,32.6570107002456,-82.15962441314556,16.198704103671698,7000.0,37592.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0,5.0
8000.0,0.015625,3.191720073421796E-11,8000.0,67.4,40.045425705063955,-83.14606741573026,26.244343891402718,8000.0,40976.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0,7.0
9000.0,0.015625,3.191720073421796E-11,9000.0,85.7,69.12527366234707,24.73684210526313,63.33333333333333,9000.0,51752.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0,8.0
10000.0,0.03125,2.492258014778296E-10,10000.0,72.7,23.160928598770603,-7.905138339920955,0.0,10000.0,53760.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0,9.0
