learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] Change detected,[err] Change detected,[avg] Warning detected,[err] Warning detected,[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.109375,1.2849729197720686E-8,1000.0,78.2,61.67639406511497,24.82758620689657,53.61702127659574,1000.0,473848.0,5.0,715.0,444.370716106871,175745.6,177752.534408686,10.8,10.03493896344168,32.4,7.893034904268446,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.234375,2.725418501844009E-8,2000.0,81.39999999999999,66.05845609770785,1.5873015873015304,72.19730941704034,2000.0,445440.0,5.0,990.2,986.6487385758587,171960.79999999996,175750.67817084264,14.0,3.464101615137755,36.8,5.263078946776307,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.34375,4.060598762912883E-8,3000.0,80.0,57.487060123925225,13.043478260869579,52.71867612293146,3000.0,471872.0,5.0,1573.6,1455.0358682100514,174968.8,178141.44003310028,10.2,4.324349662087931,40.4,6.730527468185536,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.421875,4.986343103357488E-8,4000.0,86.1,65.8976044907212,16.766467065868273,51.736111111111114,4000.0,458040.0,5.0,2007.2000000000003,1929.9457562901146,173391.19999999998,176900.45031586423,10.6,5.079370039680118,31.6,6.06630035524124,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.484375,5.7370537736763564E-8,5000.0,89.5,78.79884342642998,35.185185185185205,74.88038277511963,5000.0,465344.0,5.0,2463.9,2307.9903932979346,174672.8,177955.74494850615,8.6,3.7815340802378077,25.6,8.820430828479978,1.4,0.8944271909999159,1.2,0.4472135954999579,1.2,0.4472135954999579,0.2,0.447213595499958,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.59375,7.037872112252647E-8,6000.0,81.89999999999999,51.14815334621653,28.174603174603156,24.58333333333331,6000.0,459728.0,5.0,2933.9,2916.0281758279057,174112.0,177371.28532231165,12.8,4.969909455915671,32.4,6.841052550594828,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.75,8.929718104708527E-8,7000.0,79.2,61.125855044294106,2.347417840375589,55.0755939524838,7000.0,468024.0,5.0,3585.8999999999996,3515.727914197381,174727.19999999998,178454.56984827633,13.8,6.300793600809346,32.6,5.366563145999495,1.4,0.8944271909999159,1.2,0.4472135954999579,1.2,0.4472135954999579,0.2,0.4472135954999579,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.84375,1.0042008297103975E-7,8000.0,77.60000000000001,57.828467290704936,-25.842696629213435,49.32126696832579,8000.0,458616.0,5.0,4175.3,4012.699868334702,174318.4,176947.20294495884,11.2,8.07465169527454,29.4,11.371015785759864,1.4,0.8944271909999159,1.2,0.4472135954999579,1.2,0.4472135954999579,0.2,0.4472135954999579,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,0.9375,1.1181733700343304E-7,9000.0,83.89999999999999,66.10947271812553,15.2631578947368,58.71794871794871,9000.0,469928.0,5.0,4752.1,4442.81938638068,175506.4,178068.2124101136,8.2,5.403702434442518,26.2,14.75466028073842,1.4,0.8944271909999159,1.2,0.4472135954999579,1.2,0.4472135954999579,0.2,0.4472135954999579,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.046875,1.2525945850130585E-7,10000.0,75.9,39.33001200812626,4.743083003952573,11.721611721611731,10000.0,475064.0,5.0,5141.7,5155.669113811622,176056.0,178538.04006740724,12.0,4.69041575982343,36.4,6.8044103344816,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
