learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.21875,4.951874466819895E-8,1000.0,73.6,52.460527832200064,8.965517241379317,43.82978723404255,1000.0,892288.0,40.0,4.0,5500.275,1504.508983492706,8693.599999999999,2075.2586591950662,3.35,1.098950548337962,2.174999999999999,0.5494752741689809,2.174999999999999,0.5494752741689809,1.175,0.549475274168981,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.34375,8.438487485465076E-8,2000.0,75.2,56.307720496259726,-31.216931216931254,62.929745889387135,2000.0,1078192.0,40.0,12.0,10057.275,3561.8480653144957,13435.400000000001,6438.82834062223,9.200000000000001,4.045890602726521,5.1000000000000005,2.0229453013632606,5.1000000000000005,2.0229453013632606,3.7250000000000005,1.6170168798573468,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.453125,1.245853814503385E-7,3000.0,79.0,51.71070573653822,8.695652173913052,50.35460992907803,3000.0,1420744.0,40.0,24.0,12805.325,6947.76375160216,21829.2,13208.558226411875,10.3,7.746628712559834,5.65,3.873314356279917,5.65,3.873314356279917,4.075000000000001,3.132849116977004,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.625,1.9853038894426491E-7,4000.0,87.1,65.93249881159879,22.75449101796409,55.208333333333336,4000.0,1663024.0,40.0,26.0,18276.7,7370.987061897931,27746.0,20147.918866887136,12.799999999999999,8.685974547864728,6.8999999999999995,4.342987273932364,6.8999999999999995,4.342987273932364,4.7749999999999995,3.222417471243346,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.796875,2.8288072725344035E-7,5000.0,89.8,78.90631300963486,37.03703703703706,75.59808612440192,5000.0,1897040.0,40.0,31.0,22995.324999999997,9150.091879565318,33588.000000000015,26164.09208173558,14.400000000000002,11.539897346563821,7.700000000000001,5.7699486732819105,7.700000000000001,5.7699486732819105,4.875000000000001,3.5169005876751402,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,1.0,3.9793479825473495E-7,6000.0,82.19999999999999,45.29943947290785,29.36507936507935,25.833333333333314,6000.0,2189480.0,40.0,45.0,22187.649999999998,15228.503183428513,41010.8,33343.76246531861,17.050000000000004,14.196333943518566,9.025,7.098166971759284,9.025,7.098166971759284,4.925000000000001,3.838986912301279,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,1.25,5.467456584382388E-7,7000.0,79.9,62.3933542882802,5.633802816901414,56.58747300215984,7000.0,2300896.0,40.0,63.0,19629.625,17501.200453606256,43826.39999999999,40566.04897795755,21.900000000000002,17.120687740799102,11.450000000000001,8.560343870399551,11.450000000000001,8.560343870399551,5.350000000000001,3.1259870236126814,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,1.5,7.274191335050596E-7,8000.0,83.89999999999999,67.68638533082316,9.550561797752815,63.57466063348415,8000.0,2793552.0,40.0,72.0,20955.525,18501.02689317334,56010.19999999999,46032.471071892454,24.150000000000002,19.485102790830506,12.575000000000001,9.742551395415253,12.575000000000001,9.742551395415253,6.050000000000002,3.1699712851566892,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,1.703125,8.826144363006784E-7,9000.0,86.6,70.48945658756813,29.47368421052629,65.64102564102564,9000.0,2953368.0,40.0,79.0,22590.399999999998,18178.224142201092,59908.19999999999,48412.07962799875,26.000000000000004,20.89779770018718,13.500000000000002,10.448898850093592,13.500000000000002,10.448898850093592,6.450000000000001,2.8188923083640223,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.9375,1.0721846612998181E-6,10000.0,83.1,50.90948173193672,33.20158102766797,38.09523809523809,10000.0,3126520.0,40.0,95.0,21941.499999999996,21971.597516700906,64323.600000000006,61971.432689421395,25.85000000000001,26.648278916860075,13.425000000000008,13.324139458430038,13.425000000000008,13.324139458430038,5.574999999999999,4.413775057296221,0.0,0.0,0.0,0.0,1.0,0.0
