learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1000.0,0.0,0.0,1000.0,73.1,51.07285052483007,7.241379310344834,42.76595744680851,1000.0,8696.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2000.0,0.0,0.0,2000.0,71.2,46.22913111503605,-52.380952380952436,56.9506726457399,2000.0,928.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
3000.0,0.0,0.0,3000.0,74.5,44.9698089265444,-10.869565217391315,39.71631205673759,3000.0,12576.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
4000.0,0.0,0.0,4000.0,66.9,35.37403012234028,-98.20359281437119,-14.930555555555527,4000.0,12512.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
5000.0,0.0,0.0,5000.0,88.4,76.25228264696972,28.39506172839508,72.24880382775119,5000.0,34296.0,13.0,7.0,7.0,6.0,0.0,0.0,1.0
6000.0,0.0,0.0,6000.0,71.89999999999999,37.36123619049319,-11.507936507936519,-17.08333333333335,6000.0,41064.0,13.0,7.0,7.0,6.0,0.0,0.0,1.0
7000.0,0.0,0.0,7000.0,50.4,19.19639511659503,-132.86384976525824,-7.127429805615558,7000.0,41464.0,13.0,7.0,7.0,6.0,0.0,0.0,1.0
8000.0,0.0,0.0,8000.0,58.099999999999994,27.75712600950363,-135.39325842696627,5.203619909502242,8000.0,41464.0,13.0,7.0,7.0,6.0,0.0,0.0,1.0
9000.0,0.0,0.0,9000.0,79.80000000000001,58.76793696801453,-6.315789473684218,48.20512820512822,9000.0,45024.0,15.0,8.0,8.0,6.0,0.0,0.0,1.0
10000.0,0.0,0.0,10000.0,72.7,0.0,-7.905138339920955,0.0,10000.0,46704.0,15.0,8.0,8.0,6.0,0.0,0.0,1.0
11000.0,0.0,0.0,11000.0,47.699999999999996,0.0,-126.40692640692643,0.0,11000.0,47104.0,15.0,8.0,8.0,6.0,0.0,0.0,1.0
12000.0,0.0,0.0,12000.0,67.80000000000001,33.10508733733319,-70.3703703703704,10.555555555555566,12000.0,45864.0,21.0,11.0,11.0,6.0,0.0,0.0,1.0
13000.0,0.0,0.0,13000.0,68.89999999999999,36.00849379220662,-12.27436823104694,25.59808612440191,13000.0,54776.0,21.0,11.0,11.0,6.0,0.0,0.0,1.0
14000.0,0.0,0.0,14000.0,80.7,63.22934031912361,16.810344827586224,62.304687500000014,14000.0,54776.0,21.0,11.0,11.0,6.0,0.0,0.0,1.0
15000.0,0.0,0.0,15000.0,81.2,65.23115732161551,21.991701244813296,62.47504990019961,15000.0,59536.0,23.0,12.0,12.0,6.0,0.0,0.0,1.0
16000.0,0.0,0.0,16000.0,82.3,65.74235541628845,31.395348837209287,63.354037267080734,16000.0,58216.0,25.0,13.0,13.0,7.0,0.0,0.0,1.0
17000.0,0.0,0.0,17000.0,56.39999999999999,23.182770388719838,-34.15384615384619,18.50467289719625,17000.0,58616.0,25.0,13.0,13.0,7.0,0.0,0.0,1.0
18000.0,0.0,0.0,18000.0,56.2,20.32365332421363,-50.515463917525736,-0.22883295194505485,18000.0,64496.0,25.0,13.0,13.0,7.0,0.0,0.0,1.0
19000.0,0.0,0.0,19000.0,85.5,54.885299763847875,5.844155844155848,37.22943722943722,19000.0,71312.0,27.0,14.0,14.0,7.0,0.0,0.0,1.0
20000.0,0.046875,8.633166241149108E-10,20000.0,84.8,39.11573617887153,7.317073170731712,27.96208530805685,20000.0,71192.0,29.0,15.0,15.0,7.0,0.0,0.0,1.0
21000.0,0.046875,8.633166241149108E-10,21000.0,77.3,58.008764514261316,-32.74853801169586,50.54466230936819,21000.0,79760.0,31.0,16.0,16.0,7.0,0.0,0.0,1.0
22000.0,0.046875,8.633166241149108E-10,22000.0,92.5,74.09818514617258,47.55244755244759,61.538461538461554,22000.0,84968.0,33.0,17.0,17.0,7.0,0.0,0.0,1.0
23000.0,0.046875,8.633166241149108E-10,23000.0,88.6,78.28803022915652,37.704918032786914,73.36448598130842,23000.0,91848.0,33.0,17.0,17.0,7.0,0.0,0.0,1.0
24000.0,0.046875,8.633166241149108E-10,24000.0,88.8,32.225133583051395,38.46153846153849,-2.7522935779816544,24000.0,92248.0,33.0,17.0,17.0,7.0,0.0,0.0,1.0
25000.0,0.046875,8.633166241149108E-10,25000.0,77.9,49.13319277829436,-12.182741116751284,62.350936967632045,25000.0,90112.0,39.0,20.0,20.0,7.0,0.0,0.0,1.0
26000.0,0.09375,1.9657697218159835E-9,26000.0,79.60000000000001,38.585294188482955,-9.677419354838655,16.734693877551035,26000.0,90912.0,39.0,20.0,20.0,7.0,0.0,0.0,1.0
27000.0,0.09375,1.9657697218159835E-9,27000.0,84.0,69.22840218478343,20.79207920792076,66.3157894736842,27000.0,90912.0,39.0,20.0,20.0,7.0,0.0,0.0,1.0
28000.0,0.109375,2.333254087716341E-9,28000.0,86.9,71.78329571106094,32.1243523316062,66.83544303797468,28000.0,90912.0,39.0,20.0,20.0,7.0,0.0,0.0,1.0
29000.0,0.109375,2.333254087716341E-9,29000.0,92.7,73.76686287615804,63.13131313131315,59.89010989010992,29000.0,104736.0,45.0,23.0,23.0,9.0,0.0,0.0,1.0
30000.0,0.109375,2.333254087716341E-9,30000.0,69.6,9.542654804058659,-50.49504950495055,-6.666666666666672,30000.0,104736.0,45.0,23.0,23.0,9.0,0.0,0.0,1.0
31000.0,0.109375,2.333254087716341E-9,31000.0,81.3,60.70892033576013,-5.649717514124298,55.36992840095465,31000.0,105296.0,45.0,23.0,23.0,9.0,0.0,0.0,1.0
32000.0,0.109375,2.333254087716341E-9,32000.0,85.39999999999999,66.53325814777628,23.560209424083737,59.10364145658262,32000.0,104776.0,47.0,24.0,24.0,9.0,0.0,0.0,1.0
33000.0,0.109375,2.333254087716341E-9,33000.0,83.0,30.64706290311396,10.994764397905714,9.090909090909097,33000.0,112040.0,47.0,24.0,24.0,9.0,0.0,0.0,1.0
34000.0,0.109375,2.333254087716341E-9,34000.0,73.7,46.43377238630415,-8.230452674897126,39.12037037037038,34000.0,116400.0,49.0,25.0,25.0,9.0,0.0,0.0,1.0
35000.0,0.109375,2.333254087716341E-9,35000.0,80.9,60.60044102752401,12.385321100917444,49.06666666666668,35000.0,116400.0,49.0,25.0,25.0,9.0,0.0,0.0,1.0
36000.0,0.109375,2.333254087716341E-9,36000.0,75.1,43.08246185496315,-7.32758620689656,14.726027397260285,36000.0,122288.0,49.0,25.0,25.0,9.0,0.0,0.0,1.0
37000.0,0.109375,2.333254087716341E-9,37000.0,80.80000000000001,64.3525532483736,13.122171945701371,60.330578512396706,37000.0,122184.0,51.0,26.0,26.0,9.0,0.0,0.0,1.0
38000.0,0.109375,2.333254087716341E-9,38000.0,71.1,47.01505945680351,-5.090909090909095,31.516587677725116,38000.0,123384.0,51.0,26.0,26.0,9.0,0.0,0.0,1.0
39000.0,0.125,2.8336136084463863E-9,39000.0,71.3,44.998715997899595,-5.128205128205132,36.923076923076906,39000.0,123784.0,51.0,26.0,26.0,9.0,0.0,0.0,1.0
