learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] Change detected,[err] Change detected,[avg] Warning detected,[err] Warning detected,[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.453125,1.2133878448771105E-7,1000.0,80.60000000000001,66.68612837861045,33.1034482758621,58.72340425531915,1000.0,1054824.0,25.0,687.38,391.636852302784,176079.68,170524.60527149023,7.640000000000002,6.512040130916476,32.08,7.454975966873848,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,1.0625,2.7370403080971705E-7,2000.0,80.80000000000001,65.80770395170339,-1.5873015873015892,71.30044843049328,2000.0,966504.0,25.0,1019.6,911.2158506800746,173666.08000000005,169404.38159331615,7.0,3.3788558221188825,25.240000000000002,7.084490101623405,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,1.671875,4.3213170202862884E-7,3000.0,77.8,53.90547299836593,3.478260869565221,47.517730496453915,3000.0,1006008.0,25.0,1716.9599999999998,1406.558326162822,175177.28,170470.93191761104,7.679999999999999,5.390732788777422,29.520000000000003,9.59652714961685,1.1600000000000001,0.5537749241945382,1.08,0.2768874620972691,1.08,0.2768874620972691,0.07999999999999999,0.2768874620972691,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,2.09375,5.429762596678403E-7,4000.0,84.8,64.1849001654092,8.982035928143718,47.22222222222222,4000.0,1015624.0,25.0,2338.3199999999997,1740.659497818841,175279.68,170756.77062423606,4.3999999999999995,4.813176359397884,20.4,9.160604055774197,1.56,0.916515138991168,1.2800000000000002,0.45825756949558394,1.2800000000000002,0.45825756949558394,0.28,0.458257569495584,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,2.515625,6.563685666252342E-7,5000.0,87.3,74.8416210712319,21.604938271604954,69.61722488038278,5000.0,1038968.0,25.0,2614.2,2234.7220527531435,175952.47999999998,171019.5965257974,5.08,3.8397048497681867,19.96,8.27385440207082,1.64,0.9521904571390467,1.32,0.4760952285695233,1.32,0.4760952285695233,0.32,0.4760952285695233,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,3.015625,7.894887110321886E-7,6000.0,82.19999999999999,52.076075192099545,29.36507936507935,25.833333333333314,6000.0,1029144.0,25.0,3309.96,2851.309337329581,175813.60000000006,170761.59615853982,5.88,3.789459064299283,28.439999999999998,10.962359843269757,1.0799999999999998,0.4,1.04,0.2,1.04,0.2,0.04,0.2,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,3.546875,9.244023628222445E-7,7000.0,78.10000000000001,60.167188676568486,-2.816901408450707,52.69978401727862,7000.0,981656.0,25.0,3612.9000000000005,3481.713226243069,174351.2,170317.7415806787,6.84,2.9393876913398134,28.64,7.099765254335291,1.1600000000000006,0.5537749241945382,1.08,0.2768874620972691,1.08,0.2768874620972691,0.08,0.2768874620972691,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,4.125,1.0718507110141216E-6,8000.0,81.89999999999999,65.33775580161706,-1.6853932584269673,59.04977375565609,8000.0,985872.0,25.0,4096.6,3978.53286465024,174540.95999999993,170303.5303039792,7.36,4.300000000000001,28.400000000000002,8.967534034876403,1.1600000000000004,0.5537749241945382,1.08,0.2768874620972691,1.08,0.2768874620972691,0.08000000000000002,0.2768874620972691,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,4.640625,1.204350070717434E-6,9000.0,82.0,63.149188463239255,5.26315789473679,53.84615384615383,9000.0,993304.0,25.0,4577.240000000001,4426.849833846701,174667.19999999995,170475.15416934286,6.84,4.199999999999999,24.480000000000004,9.296594358509285,1.1600000000000006,0.5537749241945384,1.0800000000000003,0.2768874620972692,1.0800000000000003,0.2768874620972692,0.08000000000000002,0.2768874620972691,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,5.21875,1.3607661175127658E-6,10000.0,78.9,47.8207109737249,16.600790513834006,22.71062271062273,10000.0,1045832.0,25.0,5354.6799999999985,4844.375528678298,176165.91999999995,171078.4623775385,5.84,5.2016023172352055,31.880000000000006,10.932825191443731,1.1600000000000001,0.8,1.08,0.4,1.08,0.4,0.07999999999999999,0.4,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,5.734375,1.4970100730554095E-6,11000.0,76.3,57.21481053562725,-2.5974025974026,54.684512428298284,11000.0,1021376.0,25.0,5763.0199999999995,5528.2450789245095,175409.91999999998,170852.03985545205,6.680000000000001,3.236767935250636,29.039999999999996,8.25873275186131,1.1600000000000001,0.5537749241945383,1.08,0.27688746209726917,1.08,0.27688746209726917,0.08000000000000002,0.27688746209726917,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,6.078125,1.5883387984811431E-6,12000.0,82.1,64.96214345555477,5.291005291005239,50.277777777777764,12000.0,1026992.0,25.0,6184.359999999998,5900.167274557147,175603.84,170889.41649694915,6.079999999999999,4.271221527073179,23.88,10.709497342701633,1.5600000000000003,1.083205120618128,1.2800000000000002,0.541602560309064,1.2800000000000002,0.541602560309064,0.28,0.541602560309064,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,6.53125,1.7116347508918907E-6,13000.0,76.3,55.34940503553209,14.440433212996401,43.30143540669857,13000.0,1051800.0,25.0,6857.78,6487.028074266869,176591.84000000005,170917.17928860712,5.24,4.034021979778163,28.8,10.128343069492331,1.3200000000000003,0.9451631252505215,1.1600000000000004,0.47258156262526074,1.1600000000000004,0.47258156262526074,0.15999999999999998,0.4725815626252608,0.0,0.0,0.0,0.0,1.0,0.0
