learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.09375,1.4650480200846991E-8,1000.0,74.0,53.209723019556534,10.344827586206904,44.68085106382978,1000.0,621320.0,20.0,0.0,5994.650000000001,70.35419786974153,9840.0,3235.3468861443916,3.900000000000001,1.5183093090324966,2.4500000000000006,0.7591546545162483,2.4500000000000006,0.7591546545162483,1.45,0.7591546545162482,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.125,2.0321846629182498E-8,2000.0,75.8,57.108853122635004,-28.042328042328073,63.826606875934225,2000.0,701520.0,20.0,10.0,8570.999999999998,4827.156687348208,14005.6,6754.417177708697,9.5,5.5772092625160425,5.25,2.7886046312580213,5.25,2.7886046312580213,3.5500000000000007,2.139232523470435,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.171875,3.085937350988388E-8,3000.0,79.2,51.993205192119504,9.565217391304357,50.82742316784872,3000.0,868960.0,20.0,19.0,10810.6,7647.8053570254615,22253.599999999995,15915.238663818895,11.800000000000002,10.329314442019143,6.4,5.164657221009572,6.4,5.164657221009572,4.3,4.117996446919558,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.296875,6.425660103559494E-8,4000.0,88.0,68.06523208592581,28.143712574850316,58.333333333333336,4000.0,1032768.0,20.0,23.0,14777.95,8921.200152180376,30294.4,25075.682878669104,13.600000000000001,11.240902754531866,7.300000000000001,5.620451377265933,7.300000000000001,5.620451377265933,4.65,4.094604922783663,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.390625,9.221024811267853E-8,5000.0,89.60000000000001,78.50928853346558,35.8024691358025,75.11961722488039,5000.0,1152576.0,20.0,28.0,18601.9,11230.738448327289,36180.799999999996,29368.63609111992,16.099999999999998,14.341327839866373,8.549999999999999,7.170663919933187,8.549999999999999,7.170663919933187,5.05,4.346504948019489,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.515625,1.3190399234493573E-7,6000.0,80.9,39.77840977166246,24.206349206349227,20.416666666666686,6000.0,1227480.0,20.0,35.0,18065.800000000003,14905.81653548284,40074.4,34924.009232678465,16.5,15.503819563340887,8.75,7.751909781670443,8.75,7.751909781670443,4.75,4.314906841709515,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.65625,1.812943567832311E-7,7000.0,78.3,59.57676688647964,-1.8779342723004717,53.131749460043196,7000.0,1357632.0,20.0,43.0,18967.000000000004,17125.687956984384,46604.399999999994,41070.80050531482,22.7,18.584373741625544,11.85,9.292186870812772,11.85,9.292186870812772,5.55,3.119969635479773,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.796875,2.4095720921953516E-7,8000.0,84.0,67.91709778066523,10.112359550561804,63.80090497737555,8000.0,1640000.0,20.0,50.0,19832.300000000003,18091.111269291745,60626.399999999994,49291.661101522724,25.5,21.035058455125014,13.25,10.517529227562507,13.25,10.517529227562507,6.1000000000000005,3.4320471104606143,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,0.921875,2.9562248124016655E-7,9000.0,88.9,75.81530738526435,41.57894736842104,71.53846153846153,9000.0,1690456.0,20.0,56.0,19560.95,17187.918147947013,63005.2,50832.32597844552,27.2,21.293932914033714,14.1,10.646966457016857,14.1,10.646966457016857,6.75,2.8996370008747827,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.046875,3.518275399174955E-7,10000.0,83.7,53.711329081212476,35.57312252964426,40.293040293040285,10000.0,1738072.0,20.0,69.0,19436.100000000002,20623.051499411245,65554.0,61758.77265619841,25.9,26.938331132617073,13.45,13.469165566308536,13.45,13.469165566308536,5.999999999999999,4.656630812756772,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,1.1875,4.016419471655455E-7,11000.0,81.2,64.72418251107531,18.614718614718633,64.05353728489484,11000.0,1369288.0,20.0,84.0,12240.550000000003,17348.1812165911,47188.799999999996,65993.35414833351,22.1,29.781484887514644,11.55,14.890742443757322,11.55,14.890742443757322,5.599999999999999,3.912194161579245,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,1.328125,4.623609776091245E-7,12000.0,89.7,79.28182352136588,45.5026455026455,71.38888888888889,12000.0,1669032.0,20.0,85.0,15739.149999999998,15089.935350128331,61890.8,63120.44427967184,24.299999999999997,28.633987901755752,12.649999999999999,14.316993950877876,12.649999999999999,14.316993950877876,6.699999999999999,2.939745782063118,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,1.484375,5.242431588057015E-7,13000.0,85.8,71.79551350041513,48.73646209386281,66.02870813397129,13000.0,1530904.0,20.0,98.0,13664.45,18688.709114483787,55324.0,75455.20862492912,21.1,32.892008307890165,11.05,16.446004153945083,11.05,16.446004153945083,5.050000000000001,4.762518130922802,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,1.59375,5.715061949255566E-7,14000.0,87.5,75.95113270164975,46.120689655172406,75.5859375,14000.0,1670344.0,20.0,104.0,18029.4,19467.115136206387,61998.8,80207.21384120273,24.5,36.38898040254552,12.75,18.19449020127276,12.75,18.19449020127276,6.0,4.316431274486879,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,1.71875,6.127172188522915E-7,15000.0,84.0,70.22048012030926,33.609958506224054,68.06387225548902,15000.0,1274400.0,20.0,119.0,11995.05,21531.982494774213,42609.99999999999,84659.69361477379,18.1,40.69126377207301,9.55,20.345631886036504,9.55,20.345631886036504,3.4000000000000004,4.284611386910381,0.0,0.0,0.0,0.0,1.0,0.0
16000.0,1.8125,6.49020754887412E-7,16000.0,85.1,71.50730197096804,42.24806201550387,69.1511387163561,16000.0,1496856.0,20.0,128.0,16266.800000000003,22534.026191050445,53637.200000000004,88262.73850367675,23.049999999999997,44.78777441269107,11.999999999999998,22.40770544160858,11.999999999999998,22.40770544160858,4.8999999999999995,4.32739133768529,0.0,0.0,0.0,0.0,1.0,0.0
17000.0,1.96875,7.108524894445307E-7,17000.0,79.10000000000001,61.511404778478806,35.69230769230769,60.934579439252346,17000.0,1529656.0,20.0,144.0,14887.7,24646.375785882745,55238.4,92442.86136818159,24.2,50.19289108817576,12.6,25.09644554408788,12.6,25.09644554408788,4.8500000000000005,4.614336925621913,0.0,0.0,0.0,0.0,1.0,0.0
18000.0,2.09375,7.590711983438168E-7,18000.0,79.3,64.77369224459652,28.865979381443317,52.63157894736844,18000.0,1491104.0,20.0,156.0,12251.95,23208.21821881433,53216.4,99247.09250541774,22.0,52.82941764226682,11.5,26.41470882113341,11.5,26.41470882113341,3.85,4.498830257323622,0.0,0.0,0.0,0.0,1.0,0.0
