learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.09375,1.7716471726695697E-8,1000.0,73.8,52.89396467406937,9.65517241379311,44.25531914893617,1000.0,747736.0,30.0,1.0,5797.233333333333,1050.390032102471,8755.466666666667,2132.3664648061517,3.4000000000000004,1.1017227888394958,2.2,0.5508613944197478,2.2,0.5508613944197478,1.2000000000000002,0.5508613944197479,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.1875,3.912971199800571E-8,2000.0,75.7,57.29747492764293,-28.571428571428605,63.67713004484305,2000.0,882904.0,30.0,9.0,10314.699999999997,3796.5099685605087,13384.8,6388.8932418042805,8.933333333333335,4.118363696934729,4.966666666666669,2.0591818484673645,4.966666666666669,2.0591818484673645,3.733333333333333,1.7798359733284477,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.265625,6.080640661012796E-8,3000.0,78.9,51.387864936596884,8.2608695652174,50.11820330969269,3000.0,1072520.0,30.0,22.0,11660.533333333331,7589.8272513771435,19585.86666666666,11978.794446662916,9.333333333333334,7.279320417946063,5.166666666666667,3.6396602089730314,5.166666666666667,3.6396602089730314,3.833333333333333,3.1631862301225295,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.390625,9.997343618629707E-8,4000.0,86.8,65.22288966171355,20.95808383233534,54.16666666666667,4000.0,1211192.0,30.0,25.0,16294.066666666671,8235.139753156775,24064.800000000003,18264.046744242143,11.2,8.44209485360366,6.1,4.22104742680183,6.1,4.22104742680183,4.1,3.1660919018617393,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.515625,1.4553839314935934E-7,5000.0,89.2,77.6124043863104,33.33333333333336,74.16267942583733,5000.0,1409040.0,30.0,30.0,20113.033333333336,9778.213614030386,30602.666666666664,23538.43549913898,13.266666666666667,10.448340351077485,7.133333333333334,5.224170175538743,7.133333333333334,5.224170175538743,4.366666666666666,3.357783888769222,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.6875,2.125284906166295E-7,6000.0,80.2,36.46963697852162,21.42857142857145,17.500000000000014,6000.0,1506608.0,30.0,37.0,20050.43333333333,13151.45135738817,33936.533333333326,29154.04375540302,13.666666666666666,12.717984370047857,7.333333333333333,6.358992185023928,7.333333333333333,6.358992185023928,4.0666666666666655,3.289831075564082,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.828125,2.673967780234913E-7,7000.0,78.9,60.42508336990732,0.9389671361502359,54.427645788336946,7000.0,1508208.0,30.0,54.0,16921.266666666674,16938.849362325065,34079.46666666667,35145.64291603739,18.46666666666666,15.158321564199586,9.73333333333333,7.579160782099793,9.73333333333333,7.579160782099793,4.933333333333334,2.8397830579274808,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.953125,3.3543299650773404E-7,8000.0,83.3,66.55920222671658,6.17977528089888,62.21719457013574,8000.0,2103936.0,30.0,59.0,20761.36666666667,17907.949641937263,53758.93333333332,40009.60992056036,23.0,15.74801574802362,12.0,7.87400787401181,12.0,7.87400787401181,6.2666666666666675,2.899861272940285,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,1.140625,4.419720304819445E-7,9000.0,87.3,72.13115473572874,33.15789473684209,67.43589743589745,9000.0,2196392.0,30.0,66.0,21063.500000000004,18703.887467490596,56798.93333333334,40602.53851664206,24.666666666666657,16.88977110016864,12.833333333333329,8.44488555008432,12.833333333333329,8.44488555008432,6.7666666666666675,3.26616228806133,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.296875,5.334650955369903E-7,10000.0,84.5,55.74336864346287,38.73517786561264,43.22344322344322,10000.0,2263448.0,30.0,81.0,22026.766666666663,22350.61544425078,59160.26666666667,52618.421213116235,23.066666666666666,22.342063827944678,12.033333333333333,11.171031913972339,12.033333333333333,11.171031913972339,5.499999999999998,4.423682348139543,0.0,0.0,0.0,0.0,1.0,0.0
