learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.0,0.0,1000.0,74.3,54.06571997962448,11.379310344827594,45.31914893617021,1000.0,376384.0,5.0,0.0,6026.2,113.97017153624009,8756.8,2228.9125599717904,3.4,0.8944271909999159,2.2,0.44721359549995787,2.2,0.44721359549995787,1.2,0.4472135954999579,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.03125,3.1379749998450277E-9,2000.0,76.2,57.1733704737381,-25.92592592592596,64.42451420029894,2000.0,388152.0,5.0,5.0,4121.4,4626.634770543273,11358.4,7326.994254126313,5.4,3.5777087639996634,3.2,1.7888543819998317,3.2,1.7888543819998317,2.2,1.7888543819998317,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.109375,1.147137178728978E-8,3000.0,81.39999999999999,57.83106580847595,19.130434782608667,56.028368794326234,3000.0,412320.0,5.0,9.0,2820.0,2641.4902990546834,16214.4,13981.177518363751,5.0,5.0990195135927845,3.0,2.5495097567963922,3.0,2.5495097567963922,2.0,2.5495097567963922,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.15625,1.6254392297317584E-8,4000.0,85.7,61.772474042707906,14.37125748502995,50.34722222222222,4000.0,394424.0,5.0,11.0,6481.8,2005.6030763837596,12275.2,9783.417153530765,5.8,6.099180272790763,3.4,3.0495901363953815,3.4,3.0495901363953815,1.6,1.816590212458495,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.234375,2.5180860474291775E-8,5000.0,87.0,73.30431032712488,19.7530864197531,68.89952153110048,5000.0,441664.0,5.0,14.0,9699.0,5710.570024086913,21750.4,19287.43375361274,8.6,9.939818911831342,4.8,4.969909455915671,4.8,4.969909455915671,2.2,2.3874672772626644,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.234375,2.5180860474291775E-8,6000.0,79.9,36.918219650131505,20.238095238095255,16.250000000000014,6000.0,495648.0,5.0,18.0,9548.2,9802.038089091473,32641.6,28349.74900770728,12.2,10.353743284435827,6.6,5.176871642217914,6.6,5.176871642217914,3.6,2.3021728866442674,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.25,2.687974807081951E-8,7000.0,81.3,64.88856343528792,12.206572769953013,59.61123110151186,7000.0,420288.0,5.0,21.0,5399.0,2936.7166189470854,17648.0,7503.808099891681,9.8,4.604345773288535,5.4,2.3021728866442674,5.4,2.3021728866442674,3.8,1.9235384061671343,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.265625,2.9001708349419964E-8,8000.0,83.6,67.37538990387674,7.865168539325848,62.895927601809944,8000.0,524952.0,5.0,23.0,8324.8,5051.74471841165,38488.0,27613.767580683372,17.8,9.757048734120374,9.4,4.878524367060187,9.4,4.878524367060187,6.0,3.1622776601683795,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,0.265625,2.9001708349419964E-8,9000.0,88.7,75.55329597819268,40.52631578947367,71.02564102564102,9000.0,527144.0,5.0,26.0,10703.2,8008.639503686004,38822.4,28791.87963297985,17.8,12.214745187681975,9.4,6.107372593840988,9.4,6.107372593840988,5.6,2.3021728866442674,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,0.328125,3.546456961582104E-8,10000.0,79.10000000000001,38.13822702382717,17.391304347826104,23.443223443223463,10000.0,399712.0,5.0,36.0,2812.4,3844.873704037624,13771.2,15486.18233135591,4.6,6.985699678629192,2.8,3.492849839314596,2.8,3.492849839314596,1.8,3.492849839314596,0.0,0.0,0.0,0.0,1.0,0.0
